ID,name,birthYear,deathYear
nm10326149,Dirk Baier,NULL,NULL
nm10326157,Richard Kühnel,1969,NULL
nm10326323,Leonardo Cuevas,NULL,NULL
nm10326490,Michael Tesfahans-Aforki,NULL,NULL
nm10326497,Milica Dobrojevic,NULL,NULL
nm10326535,Jochen Hippler,1955,NULL
nm10326645,Ramiro Pedeuboy,NULL,NULL
nm10326897,Michael Thumann,NULL,NULL
nm1032700,Ritesh Sidhwani,NULL,NULL
nm10327512,Isis Castellanos,NULL,NULL
nm10327610,Dan Kavanaugh,NULL,NULL
nm10327772,Josh Akers,NULL,NULL
nm10327773,Edward Nadeau,NULL,NULL
nm10327774,Grey Toler,NULL,NULL
nm10327775,Patty Akers,NULL,NULL
nm10327825,Svenja Flaßpöhler,1975,NULL
nm10328131,James W. Davis,1963,NULL
nm1032814,Terje Solli,NULL,NULL
nm10328246,Peter Rudolf,NULL,NULL
nm10328274,Holger Schmidt,1971,NULL
nm10328508,Matteo Campanella,NULL,NULL
nm10328798,Rainer Mausfeld,1949,NULL
nm10328943,Bilkay Öney,1970,NULL
nm1032897,M. George Stevenson,NULL,NULL
nm1032908,Philippe Stoltz,NULL,NULL
nm1032916,Pekka Strang,1977,NULL
nm10329856,Jürgen Brischar,NULL,NULL
nm1033003,Iván Sáinz-Pardo,1972,NULL
nm10330039,Ted Chernecki,NULL,NULL
nm1033012,Jayshree Talpade,NULL,NULL
nm10330419,Sarah Best,NULL,NULL
nm10330420,Sophia Best,NULL,NULL
nm10330435,Jena Brooks,NULL,NULL
nm10330565,Mariya Markhay,2011,NULL
nm10330615,Gürcan Karaca,NULL,NULL
nm10330655,Otto Runmark,NULL,NULL
nm10330696,Hanne Cecilia Aass,NULL,NULL
nm10330824,Andreas Mundt,1960,NULL
nm10330830,Volker Wissing,1970,NULL
nm10330880,Luke Lace,NULL,NULL
nm10330887,Bryan G. White,NULL,NULL
nm10330943,Paul Stainthorpe,NULL,NULL
nm10331117,Giedre Boots,NULL,NULL
nm10331551,Daniel Röder,1972,NULL
nm10331636,Ugur Deniz Terzioglu,NULL,NULL
nm1033166,Toncho Tokmakchiev,NULL,NULL
nm10331749,H'Hen Niê,NULL,NULL
nm10331802,Sergey Chelenkov,NULL,NULL
nm1033182,Gjermund Tornholm,NULL,NULL
nm10332262,Alaa Zabara,NULL,NULL
nm10332266,Keg,NULL,NULL
nm10332326,Nick Mercer,NULL,NULL
nm10332582,Lyndon Joshua,NULL,NULL
nm10332645,Stella Flex,NULL,NULL
nm10332680,Gabe Ruvinsky,NULL,NULL
nm1033279,Charlotte Røhder Tvedt,NULL,NULL
nm10332791,Rare Americans,NULL,NULL
nm10332859,Truc Mai,NULL,NULL
nm10333015,Mingzhu Ye,NULL,NULL
nm10333369,Rebecca Deane,NULL,NULL
nm10333512,Klaus Barthel,1955,NULL
nm10333536,Thais de Sousa Vidal,NULL,NULL
nm10333550,Michael Bauchmüller,1973,NULL
nm10333807,Tom Martin,NULL,NULL
nm10334044,Tommy Fury,1999,NULL
nm10334074,Wolfgang Krach,NULL,NULL
nm10334076,Sara Simovic,NULL,NULL
nm1033415,Giannis Vasileiadis,NULL,NULL
nm10334231,Khalissa Houicha,NULL,NULL
nm10334462,Charlotte Ferrato,NULL,NULL
nm1033455,Jean-Robert Viallet,1970,NULL
nm1033487,Lidia Vitale,1972,NULL
nm10334883,Ariane Famelart,NULL,NULL
nm10334891,Mar García,NULL,NULL
nm10334893,Sergi Leyva,NULL,NULL
nm10334906,Julia Szromba,NULL,NULL
nm1033514,Jean-Michel Vovk,NULL,NULL
nm10335179,Leah Keiser,NULL,NULL
nm10335232,Gus De St. Jeor,NULL,NULL
nm10335941,Ryan Henry Mekenian,NULL,NULL
nm10335972,Chris Heath,NULL,NULL
nm1033632,Michael Wieseler,NULL,NULL
nm10336827,Karan Chawla,NULL,NULL
nm10337074,Moritz Daum,1973,NULL
nm10337214,Ulrike Gonder,NULL,NULL
nm10337220,Federico Calistri,NULL,NULL
nm10337332,Alexander S.C. Rower,NULL,NULL
nm10337352,Matthias Dolderer,1970,NULL
nm10337357,Markus Nierth,1969,NULL
nm10337745,Petya Ivanova,NULL,NULL
nm10337775,Miles Quincy Martin,NULL,NULL
nm10337787,Isabel De Jesus,NULL,NULL
nm10338882,Darnell Black,NULL,NULL
nm10339001,Ohussey Gevr,NULL,NULL
nm10339009,Florrie Wilkinson,NULL,NULL
nm1033901,Mike Adams,NULL,NULL
nm10339010,Margot Powell,NULL,NULL
nm10339011,Nefeli Karakosta,NULL,NULL
nm10339084,Jerry Bryant,NULL,NULL
nm10339230,Joachim Gerhard,NULL,NULL
nm10339294,David Tsiklauri,NULL,NULL
nm10339478,Steve Durber,NULL,NULL
nm10339743,Sheetal Gaikwad,NULL,NULL
nm10339776,Bernd Riexinger,1955,NULL
nm10339953,Payal Kapadia,NULL,NULL
nm10340007,Dipti Bhagawat,NULL,NULL
nm10340253,Jasper Samson,NULL,NULL
nm10340330,Heidi Benneckenstein,NULL,NULL
nm10340467,Mai Tai Phen,NULL,NULL
nm10340998,Lucas Coniaris,NULL,NULL
nm1034122,Michael Lewis,1960,NULL
nm10341309,V. Billione Fre,NULL,NULL
nm10341598,Ned Garnier,NULL,NULL
nm10341630,Toad Heffernan,NULL,NULL
nm10341669,Chiara Clarson,NULL,NULL
nm10341670,David Clarson,NULL,NULL
nm10341679,Josh Jarius,NULL,NULL
nm10341680,Brandon Jarius,NULL,NULL
nm10341709,Jessica Dover,NULL,NULL
nm10341795,Kim,NULL,NULL
nm10342216,Dendrick Tanner,NULL,NULL
nm10342227,Sonia Sawkar,NULL,NULL
nm10342510,Ingo Kramer,1953,NULL
nm10342536,Michelle,NULL,NULL
nm10342658,Ludger Wößmann,1973,NULL
nm10342823,Erik Kitchens,NULL,NULL
nm10342824,Sierra Ann Ford,NULL,NULL
nm10342851,Marine Géniaux,NULL,NULL
nm10342888,Doulce Mémoire,NULL,NULL
nm10343207,Stuart Thomas,NULL,NULL
nm10343208,Dave Erasmus,NULL,NULL
nm10343209,Giorgio Zinetti,NULL,NULL
nm10343210,Ash Cooper,NULL,NULL
nm1034333,Aurora,1996,NULL
nm1034345,Paula Castaño,NULL,NULL
nm10343540,Ahmad Sabry Ghobashy,1989,NULL
nm10343732,LadBaby,NULL,NULL
nm10343809,Sefora Castro,NULL,NULL
nm10343909,Mike Baker,NULL,NULL
nm10343910,Felipe Bermudez,NULL,NULL
nm10343973,Rich Tauchar,NULL,NULL
nm10343980,Tommy Connell,NULL,NULL
nm10343984,Jorge Carreon,NULL,NULL
nm10343999,John Vonengeln,NULL,NULL
nm10344001,Dennis Lesea,NULL,NULL
nm10344226,Isabel Palmstierna,NULL,NULL
nm10344246,Sarah Ann Boughton,NULL,NULL
nm10344382,William Stancik,NULL,NULL
nm10344383,Joe Zumba,NULL,NULL
nm10344384,Alex Wood,NULL,NULL
nm10344385,J. Gabriel Wagner,NULL,NULL
nm10344386,Bennie Rockum,NULL,NULL
nm10344559,Jürgen Resch,1960,NULL
nm10344561,Bernhard Matheis,1955,NULL
nm10344629,Sofía Morandi,NULL,NULL
nm10344847,Reda Jai,NULL,NULL
nm1034504,John Collins,NULL,NULL
nm10345179,Shelley Smartly,NULL,NULL
nm10345236,Berth Oh,NULL,NULL
nm10345657,Jade Chen,NULL,NULL
nm10345686,Chris Blanding,NULL,NULL
nm10345813,Anatoliy Naumov,2010,NULL
nm10346131,Archana Jois,NULL,NULL
nm10346421,Nic Sahara,NULL,NULL
nm10346457,Amin Nour,NULL,NULL
nm10346844,Zohre Esmaeli,1985,NULL
nm10346854,Aleksey Petrukhin,2009,NULL
nm10347592,Daniel Völz,NULL,NULL
nm10347864,Konstantin Petrushenko,NULL,NULL
nm10347993,Sam Pegg,NULL,NULL
nm10348071,Ollie,NULL,NULL
nm10348104,Larry Achiampong,NULL,NULL
nm10348507,Jessie Closson,NULL,NULL
nm10348572,Marianne Martin,NULL,NULL
nm10348610,Nika Finch,NULL,NULL
nm10348686,Marc Kayser,NULL,NULL
nm1034870,Catherine Hand,NULL,NULL
nm10348744,Asya Fateyeva,1990,NULL
nm10348871,Vimal Kaushik,NULL,NULL
nm10348929,Monika Sax,NULL,NULL
nm10348930,Hildegard Kriwet,NULL,NULL
nm10348951,Reinhard Öser,NULL,NULL
nm10348972,Stanislav Lebedev,NULL,NULL
nm10349043,Rahul Bunkar,NULL,NULL
nm10349247,John McNally,NULL,NULL
nm10349350,Giulio Siena,NULL,NULL
nm1034953,Tama Pan,NULL,NULL
nm10349562,Noah Nash,NULL,NULL
nm10349680,Aurélie Bastian,1981,NULL
nm1034979,Adam Cohen,NULL,NULL
nm10349907,Mykyta Lyskov,NULL,NULL
nm10349989,Heath Joske,NULL,NULL
nm10350032,Dominik Dabrowski,NULL,NULL
nm10350219,David Boruchowitz,NULL,NULL
nm10350221,Mike Reckmeyer,NULL,NULL
nm10350228,Garo Brown,NULL,NULL
nm1035033,Rune Andersen,NULL,NULL
nm10350336,Rick Gene,NULL,NULL
nm10350384,Shelby Thom,NULL,NULL
nm10350505,Ravi k Ramdhan,NULL,NULL
nm10350638,Anna Bader,1983,NULL
nm10350758,Gerhard Matzig,1963,NULL
nm10351252,Ilya Paladin,NULL,NULL
nm10351396,Olga Pasichnik,NULL,NULL
nm10351399,Nikita Brusnitsyn,NULL,NULL
nm10351457,Szymon Bogacz,NULL,NULL
nm10351515,Yumi Todo,NULL,NULL
nm10351622,Bella Golightly,NULL,NULL
nm10351791,Jake Hall,NULL,NULL
nm10352317,Sonam Dolgar,NULL,NULL
nm10352376,Denis Streletskiy,NULL,NULL
nm10352380,Gabriel Paixão Soares,NULL,NULL
nm10352382,Ahmet Toprak,1970,NULL
nm10352411,Florie Harmant,NULL,NULL
nm1035242,Rafael Cortez,1976,NULL
nm10352433,Amanda Kwamme,NULL,NULL
nm10352634,Cory Kane,NULL,NULL
nm10352660,Derek Bolt,NULL,NULL
nm10352724,Alessandra Bachl,NULL,NULL
nm1035284,Rani De Coninck,1970,NULL
nm10352887,Antoine Reffe,NULL,NULL
nm10352891,Korok Murmu,NULL,NULL
nm1035291,Frankie Loyal,1969,NULL
nm10352927,Madison Goodhue,NULL,NULL
nm10353324,Janna Lejano,NULL,NULL
nm1035354,Diego Falcón,NULL,NULL
nm1035358,Eduard Farelo,1970,NULL
nm10353713,Drey Simi,NULL,NULL
nm10353938,Rodney Coe,NULL,NULL
nm10354118,Veronica Escobar,NULL,NULL
nm10354531,Peter van Houten,NULL,NULL
nm10354626,Calvin Grubb,NULL,NULL
nm10354627,Richard Martin,NULL,NULL
nm10354768,Susan Harvey,NULL,NULL
nm10354799,Bri Barnes,NULL,NULL
nm10354923,Alexander Stevens,1981,NULL
nm1035500,Kyle Hebert,1969,NULL
nm1035503,Jesse Heiman,1978,NULL
nm10355074,Pam Rabbit,NULL,NULL
nm10355093,Gerrit Heinemann,1960,NULL
nm10355248,Emily Sum-Yu Cheng,NULL,NULL
nm10355402,Jeanne Turczynski,NULL,NULL
nm10355451,Jens Gnisa,1963,NULL
nm10355815,Ashley Storrie,NULL,NULL
nm10356276,Bill Stapleton,NULL,NULL
nm10356312,Christina Sartori,NULL,NULL
nm10356313,Peter Krachten,NULL,NULL
nm10356338,Oliver Heller,NULL,NULL
nm10356359,Michael Butter,1977,NULL
nm10356444,Ute Winkler-Stumpf,1943,NULL
nm10356498,Christine Thürmer,1967,NULL
nm10356564,Jonathan Heimes,1990,2016
nm10356680,Lukas Irmler,1988,NULL
nm10356692,Daniel O'Neill,NULL,NULL
nm10356715,Ivan Karadzic,NULL,NULL
nm10356740,Henning Beck,1983,NULL
nm10356743,João Sardinha,NULL,NULL
nm10356744,Tiago Carmo,NULL,NULL
nm10356865,Falk Kiefer,1969,NULL
nm10356909,Danilo Cortellini,NULL,NULL
nm10357076,Berbé Schmidt,NULL,NULL
nm1035719,Hitoshi Matsumoto,1963,NULL
nm10357297,Leo Volpedo,NULL,NULL
nm10357320,Gamal Farag,NULL,NULL
nm10357326,Evie Pickerill,NULL,NULL
nm10357479,Nariman Reinke,1979,NULL
nm10357485,Markus Meinzer,1979,NULL
nm10357514,Caleb Linder,NULL,NULL
nm10357523,Noah Dominick,NULL,NULL
nm10357992,Boston Gary Martinez,NULL,NULL
nm10358074,Artemiy Reimich,NULL,NULL
nm10358272,Sabareesh Sajjin,NULL,NULL
nm10358273,Anu K. Aniyan,NULL,NULL
nm10358274,Binoy John,NULL,NULL
nm10358275,Anand Mathews,NULL,NULL
nm10358316,Sebastian Grönke,NULL,NULL
nm10358317,Christoph Englert,1962,NULL
nm10358381,Alexandra Gondorf,1986,NULL
nm10358440,Nikolaus Doll,1967,NULL
nm10358566,Birgit Amrehn,NULL,NULL
nm10358607,Saskia Jungnikl,1981,NULL
nm10358785,Nadezhda Melnikova,NULL,NULL
nm10358941,Perikles Simon,1973,NULL
nm10358989,Christian Sales,NULL,NULL
nm10359131,Om Gahlot,NULL,NULL
nm10359132,Piyush Gupta,NULL,NULL
nm10359204,Fernando Lozada,NULL,NULL
nm10359205,Tadeo Fernandez,NULL,NULL
nm10359206,Karime Pindter,NULL,NULL
nm10359230,Max Ostendorf,NULL,NULL
nm10359246,Amiro Mo,NULL,NULL
nm10359362,Yanzhi Wang,NULL,NULL
nm1035947,André Rieu,1949,NULL
nm10359534,Robert Brieger,NULL,NULL
nm10359558,Greg Bishop,NULL,NULL
nm10359581,Mac Van Khoa,NULL,NULL
nm10359612,Margit Schratzenstaller,1968,NULL
nm10359658,Chairman Mar,NULL,NULL
nm10360226,Rick Ashabranner,NULL,NULL
nm10360421,Atty McLellan,NULL,NULL
nm10360567,Albert Alexander Stahel,1943,NULL
nm1036080,Charlie Stayt,1962,NULL
nm10361534,Johannes Hübner,1956,NULL
nm10361830,Patrik Karpetski,NULL,NULL
nm10361831,Jeroným Subrt,NULL,NULL
nm10362057,András Lukács,NULL,NULL
nm10362099,Jaroslaw Jakubowski,NULL,NULL
nm10362388,Ingrid Brodnig,1984,NULL
nm10362548,Camila Rodo Carvallo,NULL,NULL
nm10362628,Suo He,NULL,NULL
nm10362695,Jérémie Bouchard,NULL,NULL
nm10362773,Steen Ingolf 'Guf' Gad Østerby,NULL,NULL
nm1036287,Beena Antony,1979,NULL
nm10363058,James Casey,NULL,NULL
nm10363174,Edmund Entacher,NULL,NULL
nm10363202,Phoenix Chase-Meares,NULL,NULL
nm10363220,Emma Barles,NULL,NULL
nm10363454,Katharina Adick,NULL,NULL
nm10363500,Kevin Cherry,NULL,NULL
nm10363788,Angelia King,NULL,NULL
nm10363839,Roland Popp,NULL,NULL
nm10363971,Christian Sénat,NULL,NULL
nm10364710,Jocelyn Lopez,NULL,NULL
nm10365057,Michael Connelly,NULL,NULL
nm10365692,Tanika,NULL,NULL
nm10365708,Alexandros Triandafyllou,NULL,NULL
nm10365812,Christian Solmecke,1973,NULL
nm10365817,Abhijit Kulkarni,NULL,NULL
nm10365933,Joe Federico,NULL,NULL
nm10366055,Jindrich Ekl,NULL,NULL
nm1036625,Carol Kirkwood,1960,NULL
nm10366640,Isabelle Tepper,NULL,NULL
nm10366686,Paolo Sodi,NULL,NULL
nm10366764,Don Ramey Logan,NULL,NULL
nm10367013,Anne Drewa,NULL,NULL
nm10367154,Dylan Bernard,NULL,NULL
nm10367190,Britta Schwanenberg,NULL,NULL
nm10367524,Gianlucca Mauad,NULL,NULL
nm10368084,Benjamin Rosenberg,NULL,NULL
nm10368324,Donnyray Campbell,NULL,NULL
nm10368377,Ute Jäger,NULL,NULL
nm10368378,Theo Jäger,NULL,NULL
nm10368430,Isaac Arguelles,NULL,NULL
nm10368431,Joe De Leon,NULL,NULL
nm10368432,Isabel Rosa Arguelles,NULL,NULL
nm10368433,Natalia Marissa Arguelles,NULL,NULL
nm10368434,Luis Tavera,NULL,NULL
nm10368724,Caleb McDonald,NULL,NULL
nm10369060,Ralph Hasenhuttl,1967,NULL
nm10369628,Shivani Baokar,NULL,NULL
nm10369810,Cyril Robin,NULL,NULL
nm10369952,Sarvagya Jain,NULL,NULL
nm10369955,Laksshya Guptaa,NULL,NULL
nm10370006,Tamara Funiciello,1990,NULL
nm10370018,Magdalena Martullo-Blocher,1969,NULL
nm10370026,Christian Jott Jenny,1978,NULL
nm10370028,Ryan Mann,NULL,NULL
nm10370035,Rita Milan,1991,NULL
nm10370036,Markus Somm,1965,NULL
nm10370041,Paul Rechsteiner,1952,NULL
nm10370042,Thomas Stocker,1959,NULL
nm10370071,Anita Fetz,1957,NULL
nm10370072,Luzian Franzini,NULL,NULL
nm10370073,Benjamin Fischer,1991,NULL
nm10370075,Gerhard Pfister,1962,NULL
nm10370091,Petra Gössi,1976,NULL
nm10370094,Hans-Ulrich Bigler,1958,NULL
nm10370100,Andri Silberschmidt,1994,NULL
nm10370101,Mattea Meyer,1987,NULL
nm10370102,Claudio Zanetti,1967,NULL
nm10370106,Jacqueline Badran,1961,NULL
nm10370108,Michael Hermann,1971,NULL
nm10370109,Mark Balsiger,NULL,NULL
nm10370116,Pascale Bruderer,1977,NULL
nm10370117,Christa Markwalder,1975,NULL
nm10370120,Jürg Acklin,1945,NULL
nm10370121,Albert Rösti,1967,NULL
nm10370123,Bastien Girod,1980,NULL
nm10370124,Doris Fiala,1957,NULL
nm10370127,Daniel Binswanger,1969,NULL
nm10370128,Corrado Pardini,1965,NULL
nm10370138,Andreas Glarner,1962,NULL
nm10370152,Cédric Wermuth,1986,NULL
nm10370153,Stefan Müller-Altermatt,1976,NULL
nm10370155,Chantal Galladé,1972,NULL
nm10370157,Arthur Honegger,1979,NULL
nm10370166,Roger Nordmann,NULL,NULL
nm10370175,Kurt Fluri,1955,NULL
nm10370184,Philipp Müller,1952,NULL
nm10370185,Alfred Heer,1961,NULL
nm10370200,Flavia Kleiner,NULL,NULL
nm10370269,Justin Brody,NULL,NULL
nm10370276,Daniel Jositsch,1965,NULL
nm10370277,Christa Tobler,1961,NULL
nm10370278,Franz Steinegger,1943,NULL
nm10370279,Elisabeth Schneider-Schneiter,NULL,NULL
nm10370290,Guy Parmelin,NULL,NULL
nm10370291,Rosmarie Quadranti,NULL,NULL
nm10370292,Adrian Amstutz,1953,NULL
nm10370293,Balthasar Glättli,1972,NULL
nm10370304,Jasmin El Sonbati,1960,NULL
nm10370305,Montassar BenMrad,NULL,NULL
nm10370308,Hugo Stamm,1949,NULL
nm10370355,Pratiek Mehta,NULL,NULL
nm10370391,Karin Keller-Sutter,1963,NULL
nm10370399,Martin Bäumle,1964,NULL
nm10370435,Christian Levrat,NULL,NULL
nm10370446,Remo Largo,1943,NULL
nm10370474,Heinz Karrer,1959,NULL
nm10370543,Thomas Held,1946,NULL
nm10370544,Tobias Straumann,1966,NULL
nm10370567,Oswald Grübel,1943,NULL
nm10370615,Filippo Lombardi,NULL,NULL
nm10370706,Susanne Hochuli,NULL,NULL
nm10370715,Ruedi Noser,1961,NULL
nm10370718,Seung-Hyeob Kim,NULL,NULL
nm10370724,Christine Egerszegi,1948,NULL
nm10370727,Thomas Aeschi,1979,NULL
nm10370734,Mike Shiva,1964,2020
nm10370913,Jolanda Spiess-Hegglin,NULL,NULL
nm10370919,Yvette Estermann,1967,NULL
nm10370941,Felix E. Müller,1951,NULL
nm10371091,Andrea Caroni,1980,NULL
nm10371093,Rudolf Strahm,1943,NULL
nm10371106,Luzi Stamm,1952,NULL
nm10371135,Corina Eichenberger,1954,NULL
nm10371145,Ljuba Manz,NULL,NULL
nm10371177,Josef Lang,1954,NULL
nm10371178,Werner Salzmann,NULL,NULL
nm10371336,Niklaus Scherr,NULL,NULL
nm10371391,Regula Rytz,1962,NULL
nm10371393,Walter de Gregorio,1965,NULL
nm10371395,Christian Wasserfallen,1981,NULL
nm10371397,Franz Jaeger,1941,NULL
nm10371502,Hannah Boutilier,NULL,NULL
nm10371551,Léna Turlot,NULL,NULL
nm10371624,Giuseppe Gracia,NULL,NULL
nm10371637,Pirmin Bischof,1959,NULL
nm10371638,Barbara Gysi,1964,NULL
nm10371639,Franz Grüter,NULL,NULL
nm10371640,Dimitri Rougy,NULL,NULL
nm10371705,John Mckelvey,NULL,NULL
nm10372155,Sonia Shaheen,NULL,NULL
nm10372157,Sherry Rashidan,NULL,NULL
nm10372411,Fumy Tu,NULL,NULL
nm10372414,Jarrod Johnson,NULL,NULL
nm10372415,Lynn Allinger,NULL,NULL
nm10372448,Jim Tomcik,NULL,NULL
nm10372516,Ramiro Garza,NULL,NULL
nm10372618,Shoumo Banerjee,NULL,NULL
nm10372620,Chaplin,NULL,NULL
nm10372932,Ollie O'Flaherty,NULL,NULL
nm10372982,Philipp Gut,1971,NULL
nm10373236,Chandra Vempaty,NULL,NULL
nm10373487,Mateusz Dackiewicz,1990,NULL
nm10373657,Gunnar Duttge,NULL,NULL
nm10373730,Eli Ben-Avi,NULL,NULL
nm10373735,Carola Elbrecht,NULL,NULL
nm10373747,Antti Falck,NULL,NULL
nm10373748,Karan Singh Chhabra,NULL,NULL
nm1037386,Theo Benton,NULL,NULL
nm10373962,Murat Polat,NULL,NULL
nm10374274,Elham Manea,1966,NULL
nm1037430,Justin Cook,1976,NULL
nm10374390,Barrett Share,NULL,NULL
nm1037485,Alison McDonald,NULL,NULL
nm10374880,Xinzi Yin,NULL,NULL
nm10375016,Tereza Fekete,NULL,NULL
nm1037528,Adrian Wills,NULL,NULL
nm10375453,Selorm Djameh,NULL,NULL
nm10375633,Humberto Turinese,NULL,NULL
nm10375634,María Alexandra Bastidas,NULL,NULL
nm10375635,Enzo Villano,NULL,NULL
nm10375637,Marie Ferro,NULL,NULL
nm10375638,Gaby Dagnino,NULL,NULL
nm1037584,Quinton Smith,NULL,NULL
nm10375870,Mark Elliot,NULL,NULL
nm10376177,Christophe Talmet,NULL,NULL
nm10376178,Pascal Cassan,NULL,NULL
nm10376224,Ivica Petrusic,NULL,NULL
nm10376227,Volker Kitz,1975,NULL
nm10376356,Greg Postel,NULL,NULL
nm10376603,Chelsea Slayter,NULL,NULL
nm10376692,Yuji Nagamori,NULL,NULL
nm10376921,Will Falks,NULL,NULL
nm10377055,Latoya Peterson,NULL,NULL
nm10377111,Mariela Lucas,NULL,NULL
nm10377278,Nils Skulstad,NULL,NULL
nm10377545,Adel Abdel-Latif,1971,NULL
nm10377668,Georgios Vranos,NULL,NULL
nm10377669,Mary Konstadinidou,NULL,NULL
nm10377741,Vijay Saini,NULL,NULL
nm10377990,Alice Mahlberg,NULL,NULL
nm1037803,Guro Eriksen,NULL,NULL
nm10378070,Blake Bowen,NULL,NULL
nm10378476,Valentina Rodriguez,NULL,NULL
nm10378609,Paloma Mami,1999,NULL
nm10378889,Marc Kestecher,NULL,NULL
nm10378970,Jeffrey McMahon,NULL,NULL
nm10379096,JD Singh,NULL,NULL
nm10379230,Cooper,NULL,NULL
nm10379306,Bulbul Khan,NULL,NULL
nm10379366,Thomas Hellum,NULL,NULL
nm10379467,Nicolas Robin,NULL,NULL
nm10379602,Morgan Fletchall,NULL,NULL
nm10379807,Bruno Sebastião,NULL,NULL
nm10379809,David Silva,NULL,NULL
nm10379927,Jaya Patwa,NULL,NULL
nm10380007,Van Bo Le-Mentzel,1977,NULL
nm10380265,Ali Jalilsani,NULL,NULL
nm10380302,Daniel Paul Clayton,NULL,NULL
nm10380305,Cobi Burks,NULL,NULL
nm10380308,Chloe Colleen,NULL,NULL
nm10380630,Shimaa Nassar,NULL,NULL
nm10380635,Carly Van Liere,NULL,NULL
nm10380825,Clara Ann Pereira,NULL,NULL
nm1038091,Bo Price,NULL,NULL
nm10381025,Susanne Schötz,1958,NULL
nm10381392,Zonghuang Zhang,NULL,NULL
nm1038162,Helen Slinger,NULL,NULL
nm10381695,Donavon Bryan,NULL,NULL
nm10381759,Christina Thornell,NULL,NULL
nm1038211,Erik Vallsten,NULL,NULL
nm10382225,Sarunas Januskevicius,NULL,NULL
nm10382249,Erling Bjørklund,NULL,NULL
nm10382440,Cem Ekmekcioglu,1965,NULL
nm10382475,Jason Standring,NULL,NULL
nm10382549,Chakara,NULL,NULL
nm10382556,Ana Carolina Souza,NULL,NULL
nm10382557,Marcelo Brito Filho,NULL,NULL
nm1038269,Maria Feldman,NULL,NULL
nm10383011,Bishop Thomas Canady,NULL,NULL
nm10383334,Dijon McIntyre,NULL,NULL
nm10383449,Stephan Stamps,NULL,NULL
nm10383475,Trick Trick,NULL,NULL
nm10383853,Becca Pires,NULL,NULL
nm10384621,Rudra Bianzino,NULL,NULL
nm10384632,Lucia Uva,NULL,NULL
nm1038485,Kimberly Woods,NULL,NULL
nm10385778,Linus Neumann,NULL,NULL
nm10385969,Tomás Bocek,NULL,NULL
nm10386510,Florian Gerding,NULL,NULL
nm10387250,Larry Pusateri,NULL,NULL
nm10387288,Rania Humairah,NULL,NULL
nm10387622,Maxime Skolozdzry,NULL,NULL
nm1038775,Felix Baumgartner,1969,NULL
nm10387776,Von Dozier,NULL,NULL
nm10387777,John Fell,NULL,NULL
nm10387795,Antonín Hrabal,NULL,NULL
nm10387859,Tayo Cittadella Jacobsen,NULL,NULL
nm10388383,Nikan Khabbazi,NULL,NULL
nm10388810,Esteban Landau,NULL,NULL
nm10389070,Taylor Townsend,NULL,NULL
nm10389162,Larisa Tiffin,NULL,NULL
nm10389543,Seth J. Simpson,NULL,NULL
nm10389544,Sierra Ball,NULL,NULL
nm10389545,Alex B. Miller,NULL,NULL
nm10389596,Leopoldo Salazar,NULL,NULL
nm10389711,Amy O'Rourke,1981,NULL
nm10389714,Jody Casey,NULL,NULL
nm10389715,David Wysong,NULL,NULL
nm10389747,Eric Wrede,1980,NULL
nm10390260,Conrado Pesinato,NULL,NULL
nm10390784,Alex Jerrim,NULL,NULL
nm10390866,Gabriel de Azevedo,NULL,NULL
nm10391103,Sira Kante,NULL,NULL
nm10391266,MatsuJiro Suginami,NULL,NULL
nm10391323,Pete Hermann-Franzen,NULL,NULL
nm10391540,Rudi Garcia,NULL,NULL
nm10391612,Muhammad Raeed,NULL,NULL
nm10391714,Luiis Hule,NULL,NULL
nm1039206,Orion Acaba,1980,NULL
nm10392133,Christian Dworzak,NULL,NULL
nm10392181,Stephan Gramsch,NULL,NULL
nm10392194,Ruka Kanna,NULL,NULL
nm10392782,Renzo Bossi,1988,NULL
nm10392838,Nicola Steiner,1973,NULL
nm10392840,Thomas Strässle,1972,NULL
nm10392843,Monika Odermatt,NULL,NULL
nm10392850,Martin Ebel,1955,NULL
nm10392887,Peter Kurer,1949,NULL
nm10392949,Julia Salaün,NULL,NULL
nm1039313,Marc Atgé,NULL,NULL
nm10393285,James Blowers,NULL,NULL
nm10393297,Xuezheng Li,NULL,NULL
nm10393612,Divyansh Pandit,NULL,NULL
nm10393613,Semal-Nikhil,NULL,NULL
nm10393831,Julia Kacalak,NULL,NULL
nm10393953,Debajit Majumdar,NULL,NULL
nm10394018,Billy Briglia,NULL,NULL
nm10394361,Julian Schütt,NULL,NULL
nm10394366,Esther Della Pietra,NULL,NULL
nm10394427,David Vogt,NULL,NULL
nm10394452,Albi Gmür,NULL,NULL
nm10394999,Melisa Alevok,NULL,NULL
nm10395046,Canella,NULL,NULL
nm1039515,Duncan Brannan,1970,NULL
nm10395217,Mike Barrow,NULL,NULL
nm10395300,Volker Weidermann,1969,NULL
nm10395570,Malika Bru,NULL,NULL
nm10395795,Warit Sirisantana,NULL,NULL
nm10395856,Léa Cottet Dumoulin,NULL,NULL
nm10395968,Clarisse Agbégnénou,1992,NULL
nm10396221,Monia Kashmire,NULL,NULL
nm10396222,Marion Drion,NULL,NULL
nm10396223,Claire Vocquier Ficot,NULL,NULL
nm10396226,Michèle Montesinos,NULL,NULL
nm10396382,Elisabeth Van Dam,NULL,NULL
